word,part_of_speech,semantic_category,errors/0/misspelling,errors/0/error_type,errors/0/frequency,errors/0/severity,errors/0/affected_portion,errors/1/misspelling,errors/1/error_type,errors/1/frequency,errors/1/severity,errors/1/affected_portion,errors/2/misspelling,errors/2/error_type,errors/2/frequency,errors/2/severity,errors/2/affected_portion,errors/3/misspelling,errors/3/error_type,errors/3/frequency,errors/3/severity,errors/3/affected_portion,errors/4/misspelling,errors/4/error_type,errors/4/frequency,errors/4/severity,errors/4/affected_portion,errors/5/misspelling,errors/5/error_type,errors/5/frequency,errors/5/severity,errors/5/affected_portion
machungwa,noun,fruits,amchungwa,letter swap,9,3,ma → am,mechungwe,vowel substitution,8,5,a → e,machongwa,vowel substitution,13,3,u → o,chungwa,syllable omission,9,3,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,5,3,ma → am,mechungwe,vowel substitution,7,1,a → e,machongwa,vowel substitution,19,5,u → o,chungwa,syllable omission,2,2,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,10,4,ma → am,mechungwe,vowel substitution,18,1,a → e,machongwa,vowel substitution,13,3,u → o,chungwa,syllable omission,6,5,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,5,2,ma → am,mechungwe,vowel substitution,14,4,a → e,machongwa,vowel substitution,7,5,u → o,chungwa,syllable omission,6,2,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,3,2,ma → am,mechungwe,vowel substitution,8,2,a → e,machongwa,vowel substitution,16,5,u → o,chungwa,syllable omission,1,2,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,10,1,ma → am,mechungwe,vowel substitution,16,1,a → e,machongwa,vowel substitution,14,5,u → o,chungwa,syllable omission,4,4,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,11,1,ma → am,mechungwe,vowel substitution,5,5,a → e,machongwa,vowel substitution,21,2,u → o,chungwa,syllable omission,1,4,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,15,2,ma → am,mechungwe,vowel substitution,5,4,a → e,machongwa,vowel substitution,25,1,u → o,chungwa,syllable omission,6,3,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,15,4,ma → am,mechungwe,vowel substitution,5,1,a → e,machongwa,vowel substitution,9,3,u → o,chungwa,syllable omission,1,3,ma,,,,,,,,,,
machungwa,noun,fruits,amchungwa,letter swap,10,2,ma → am,mechungwe,vowel substitution,10,4,a → e,machongwa,vowel substitution,12,4,u → o,chungwa,syllable omission,10,5,ma,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,7,3,b → d,miimbi,vowel substitution,23,1,e → i,meembe,vowel substitution,19,2,i → e,embe,syllable omission,10,3,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,19,1,b → d,miimbi,vowel substitution,19,4,e → i,meembe,vowel substitution,24,4,i → e,embe,syllable omission,6,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,11,4,b → d,miimbi,vowel substitution,13,5,e → i,meembe,vowel substitution,11,2,i → e,embe,syllable omission,1,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,6,5,b → d,miimbi,vowel substitution,12,2,e → i,meembe,vowel substitution,14,3,i → e,embe,syllable omission,8,2,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,19,1,b → d,miimbi,vowel substitution,14,1,e → i,meembe,vowel substitution,19,1,i → e,embe,syllable omission,2,4,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,19,3,b → d,miimbi,vowel substitution,16,5,e → i,meembe,vowel substitution,22,4,i → e,embe,syllable omission,2,4,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,17,2,b → d,miimbi,vowel substitution,19,3,e → i,meembe,vowel substitution,24,2,i → e,embe,syllable omission,7,2,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,16,1,b → d,miimbi,vowel substitution,21,3,e → i,meembe,vowel substitution,5,4,i → e,embe,syllable omission,2,2,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,9,2,b → d,miimbi,vowel substitution,25,1,e → i,meembe,vowel substitution,10,3,i → e,embe,syllable omission,7,4,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,17,4,b → d,miimbi,vowel substitution,15,2,e → i,meembe,vowel substitution,6,5,i → e,embe,syllable omission,7,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,17,3,b → d,miimbi,vowel substitution,19,1,e → i,meembe,vowel substitution,24,1,i → e,embe,syllable omission,3,3,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,12,4,b → d,miimbi,vowel substitution,8,5,e → i,meembe,vowel substitution,19,2,i → e,embe,syllable omission,6,3,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,15,3,b → d,miimbi,vowel substitution,7,4,e → i,meembe,vowel substitution,12,5,i → e,embe,syllable omission,3,4,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,17,4,b → d,miimbi,vowel substitution,18,4,e → i,meembe,vowel substitution,19,2,i → e,embe,syllable omission,6,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,9,4,b → d,miimbi,vowel substitution,20,1,e → i,meembe,vowel substitution,6,3,i → e,embe,syllable omission,1,3,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,7,5,b → d,miimbi,vowel substitution,17,1,e → i,meembe,vowel substitution,16,2,i → e,embe,syllable omission,9,3,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,6,2,b → d,miimbi,vowel substitution,17,4,e → i,meembe,vowel substitution,13,5,i → e,embe,syllable omission,7,4,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,15,1,b → d,miimbi,vowel substitution,21,1,e → i,meembe,vowel substitution,16,1,i → e,embe,syllable omission,7,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,12,2,b → d,miimbi,vowel substitution,22,5,e → i,meembe,vowel substitution,19,5,i → e,embe,syllable omission,7,5,mi,,,,,,,,,,
miembe,noun,fruits,miemde,letter reversal,12,1,b → d,miimbi,vowel substitution,19,4,e → i,meembe,vowel substitution,16,3,i → e,embe,syllable omission,1,4,mi,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,9,4,a → e,shangaze,vowel substitution,10,4,i → e,angazi,syllable omission,1,4,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,7,5,a → e,shangaze,vowel substitution,12,3,i → e,angazi,syllable omission,7,3,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,16,2,a → e,shangaze,vowel substitution,14,2,i → e,angazi,syllable omission,1,2,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,10,5,a → e,shangaze,vowel substitution,6,5,i → e,angazi,syllable omission,5,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,25,1,a → e,shangaze,vowel substitution,10,3,i → e,angazi,syllable omission,3,2,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,8,4,a → e,shangaze,vowel substitution,7,5,i → e,angazi,syllable omission,2,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,11,4,a → e,shangaze,vowel substitution,6,1,i → e,angazi,syllable omission,10,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,18,1,a → e,shangaze,vowel substitution,16,4,i → e,angazi,syllable omission,9,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,19,4,a → e,shangaze,vowel substitution,20,3,i → e,angazi,syllable omission,1,2,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,12,2,a → e,shangaze,vowel substitution,20,2,i → e,angazi,syllable omission,8,4,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,11,2,a → e,shangaze,vowel substitution,25,5,i → e,angazi,syllable omission,6,2,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,7,5,a → e,shangaze,vowel substitution,24,4,i → e,angazi,syllable omission,2,3,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,5,3,a → e,shangaze,vowel substitution,9,3,i → e,angazi,syllable omission,8,4,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,23,1,a → e,shangaze,vowel substitution,12,5,i → e,angazi,syllable omission,3,3,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,22,5,a → e,shangaze,vowel substitution,18,4,i → e,angazi,syllable omission,7,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,8,1,a → e,shangaze,vowel substitution,8,4,i → e,angazi,syllable omission,2,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,11,4,a → e,shangaze,vowel substitution,25,5,i → e,angazi,syllable omission,3,5,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,21,1,a → e,shangaze,vowel substitution,19,3,i → e,angazi,syllable omission,6,3,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,20,4,a → e,shangaze,vowel substitution,5,3,i → e,angazi,syllable omission,5,2,sh,,,,,,,,,,,,,,,
shangazi,noun,extended_family,shengezi,vowel substitution,18,5,a → e,shangaze,vowel substitution,23,4,i → e,angazi,syllable omission,3,2,sh,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,7,5,b → d,mjombe,vowel substitution,20,1,a → e,omba,syllable omission,1,2,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,8,2,b → d,mjombe,vowel substitution,12,5,a → e,omba,syllable omission,10,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,10,1,b → d,mjombe,vowel substitution,7,3,a → e,omba,syllable omission,1,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,9,2,b → d,mjombe,vowel substitution,12,4,a → e,omba,syllable omission,5,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,20,4,b → d,mjombe,vowel substitution,18,1,a → e,omba,syllable omission,3,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,11,1,b → d,mjombe,vowel substitution,5,2,a → e,omba,syllable omission,7,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,11,5,b → d,mjombe,vowel substitution,5,5,a → e,omba,syllable omission,3,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,5,3,b → d,mjombe,vowel substitution,8,2,a → e,omba,syllable omission,4,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,17,4,b → d,mjombe,vowel substitution,6,3,a → e,omba,syllable omission,2,5,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,19,2,b → d,mjombe,vowel substitution,14,5,a → e,omba,syllable omission,2,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,14,5,b → d,mjombe,vowel substitution,5,2,a → e,omba,syllable omission,9,2,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,15,1,b → d,mjombe,vowel substitution,7,5,a → e,omba,syllable omission,8,5,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,20,3,b → d,mjombe,vowel substitution,23,3,a → e,omba,syllable omission,1,2,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,20,4,b → d,mjombe,vowel substitution,9,1,a → e,omba,syllable omission,10,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,18,1,b → d,mjombe,vowel substitution,5,4,a → e,omba,syllable omission,7,5,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,9,4,b → d,mjombe,vowel substitution,23,3,a → e,omba,syllable omission,5,3,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,14,5,b → d,mjombe,vowel substitution,24,2,a → e,omba,syllable omission,8,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,20,1,b → d,mjombe,vowel substitution,21,1,a → e,omba,syllable omission,1,5,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,19,2,b → d,mjombe,vowel substitution,15,2,a → e,omba,syllable omission,9,4,mj,,,,,,,,,,,,,,,
mjomba,noun,extended_family,mjomda,letter reversal,17,4,b → d,mjombe,vowel substitution,16,1,a → e,omba,syllable omission,3,3,mj,,,,,,,,,,,,,,,
binamu,noun,extended_family,dinamu,letter reversal,16,3,b → d,binemu,vowel substitution,7,3,a → e,benamu,vowel substitution,15,4,i → e,binamo,vowel substitution,24,2,u → o,namu,syllable omission,3,2,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,9,3,b → d,binemu,vowel substitution,17,2,a → e,benamu,vowel substitution,20,1,i → e,binamo,vowel substitution,11,4,u → o,namu,syllable omission,1,4,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,10,5,b → d,binemu,vowel substitution,20,3,a → e,benamu,vowel substitution,15,1,i → e,binamo,vowel substitution,9,3,u → o,namu,syllable omission,4,2,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,10,5,b → d,binemu,vowel substitution,20,3,a → e,benamu,vowel substitution,25,3,i → e,binamo,vowel substitution,18,2,u → o,namu,syllable omission,10,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,13,2,b → d,binemu,vowel substitution,21,5,a → e,benamu,vowel substitution,15,2,i → e,binamo,vowel substitution,9,1,u → o,namu,syllable omission,2,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,8,2,b → d,binemu,vowel substitution,9,2,a → e,benamu,vowel substitution,6,3,i → e,binamo,vowel substitution,23,3,u → o,namu,syllable omission,2,2,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,17,4,b → d,binemu,vowel substitution,25,3,a → e,benamu,vowel substitution,11,3,i → e,binamo,vowel substitution,20,5,u → o,namu,syllable omission,4,4,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,18,1,b → d,binemu,vowel substitution,14,3,a → e,benamu,vowel substitution,9,3,i → e,binamo,vowel substitution,17,4,u → o,namu,syllable omission,9,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,9,2,b → d,binemu,vowel substitution,15,2,a → e,benamu,vowel substitution,25,3,i → e,binamo,vowel substitution,5,1,u → o,namu,syllable omission,1,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,14,3,b → d,binemu,vowel substitution,20,1,a → e,benamu,vowel substitution,14,4,i → e,binamo,vowel substitution,7,4,u → o,namu,syllable omission,7,5,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,9,3,b → d,binemu,vowel substitution,10,1,a → e,benamu,vowel substitution,22,5,i → e,binamo,vowel substitution,14,5,u → o,namu,syllable omission,3,2,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,5,5,b → d,binemu,vowel substitution,14,4,a → e,benamu,vowel substitution,5,4,i → e,binamo,vowel substitution,19,1,u → o,namu,syllable omission,10,5,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,15,5,b → d,binemu,vowel substitution,7,5,a → e,benamu,vowel substitution,25,2,i → e,binamo,vowel substitution,24,1,u → o,namu,syllable omission,1,2,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,17,2,b → d,binemu,vowel substitution,16,3,a → e,benamu,vowel substitution,12,4,i → e,binamo,vowel substitution,6,4,u → o,namu,syllable omission,6,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,12,2,b → d,binemu,vowel substitution,15,1,a → e,benamu,vowel substitution,22,4,i → e,binamo,vowel substitution,8,3,u → o,namu,syllable omission,2,5,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,17,3,b → d,binemu,vowel substitution,25,3,a → e,benamu,vowel substitution,18,5,i → e,binamo,vowel substitution,22,5,u → o,namu,syllable omission,9,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,9,2,b → d,binemu,vowel substitution,13,2,a → e,benamu,vowel substitution,16,2,i → e,binamo,vowel substitution,9,2,u → o,namu,syllable omission,7,5,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,18,1,b → d,binemu,vowel substitution,22,5,a → e,benamu,vowel substitution,24,5,i → e,binamo,vowel substitution,9,1,u → o,namu,syllable omission,10,3,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,6,2,b → d,binemu,vowel substitution,6,5,a → e,benamu,vowel substitution,23,5,i → e,binamo,vowel substitution,18,3,u → o,namu,syllable omission,4,4,bi,,,,,
binamu,noun,extended_family,dinamu,letter reversal,10,2,b → d,binemu,vowel substitution,6,1,a → e,benamu,vowel substitution,7,2,i → e,binamo,vowel substitution,7,1,u → o,namu,syllable omission,3,5,bi,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,21,4,a → e,nyawera,vowel substitution,5,1,i → e,awira,syllable omission,10,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,8,3,a → e,nyawera,vowel substitution,14,1,i → e,awira,syllable omission,1,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,5,4,a → e,nyawera,vowel substitution,10,3,i → e,awira,syllable omission,8,3,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,14,4,a → e,nyawera,vowel substitution,14,5,i → e,awira,syllable omission,7,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,21,4,a → e,nyawera,vowel substitution,8,4,i → e,awira,syllable omission,2,2,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,22,4,a → e,nyawera,vowel substitution,5,2,i → e,awira,syllable omission,1,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,15,2,a → e,nyawera,vowel substitution,14,4,i → e,awira,syllable omission,2,3,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,14,4,a → e,nyawera,vowel substitution,16,4,i → e,awira,syllable omission,5,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,19,1,a → e,nyawera,vowel substitution,16,4,i → e,awira,syllable omission,7,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,9,4,a → e,nyawera,vowel substitution,25,3,i → e,awira,syllable omission,9,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,18,2,a → e,nyawera,vowel substitution,22,1,i → e,awira,syllable omission,1,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,18,2,a → e,nyawera,vowel substitution,8,4,i → e,awira,syllable omission,4,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,23,4,a → e,nyawera,vowel substitution,20,5,i → e,awira,syllable omission,3,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,8,1,a → e,nyawera,vowel substitution,13,2,i → e,awira,syllable omission,2,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,9,1,a → e,nyawera,vowel substitution,16,5,i → e,awira,syllable omission,9,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,20,2,a → e,nyawera,vowel substitution,5,5,i → e,awira,syllable omission,10,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,15,4,a → e,nyawera,vowel substitution,16,1,i → e,awira,syllable omission,8,4,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,8,3,a → e,nyawera,vowel substitution,11,2,i → e,awira,syllable omission,7,5,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,12,3,a → e,nyawera,vowel substitution,13,2,i → e,awira,syllable omission,4,3,ny,,,,,,,,,,,,,,,
nyawira,noun,extended_family,nyewire,vowel substitution,23,3,a → e,nyawera,vowel substitution,14,2,i → e,awira,syllable omission,4,2,ny,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,23,2,e → i,we,syllable omission,8,5,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,15,1,e → i,we,syllable omission,2,2,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,17,2,e → i,we,syllable omission,4,2,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,18,4,e → i,we,syllable omission,2,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,8,3,e → i,we,syllable omission,1,3,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,9,2,e → i,we,syllable omission,1,2,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,14,1,e → i,we,syllable omission,9,5,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,8,1,e → i,we,syllable omission,4,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,6,1,e → i,we,syllable omission,4,5,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,11,1,e → i,we,syllable omission,10,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,12,2,e → i,we,syllable omission,2,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,15,5,e → i,we,syllable omission,9,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,24,5,e → i,we,syllable omission,3,2,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,19,1,e → i,we,syllable omission,7,2,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,21,2,e → i,we,syllable omission,7,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,13,5,e → i,we,syllable omission,2,5,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,22,1,e → i,we,syllable omission,7,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,23,3,e → i,we,syllable omission,6,4,mk,,,,,,,,,,,,,,,,,,,,
mkwe,noun,extended_family,mkwi,vowel substitution,25,5,e → i,we,syllable omission,1,4,mk,,,,,,,,,,,,,,,,,,,,
